name,gene,chr,start,end,length,density
chr3-13535000-13695000,"['FBLN2', 'HDAC11', 'LINC00620']",['chr3'],[13535000],[13695000],[160000],18.75
chr3-135775000-136825000,"['RP11-85F14.1', 'RP11-102M11.2', 'PCCB', 'SLC35G2', 'STAG1', 'RP11-731C17.1', 'RNU7-198P', 'TDGF1P6', 'RP11-102M11.1', 'RNU6-1284P', 'MSL2', 'RP11-731C17.2', 'NCK1', 'PPP2R3A', 'RP11-463H24.1', 'RNU6-789P', 'IL20RB-AS1', 'HMGN1P10', 'RNY4P4', 'IL20RB', 'RP11-85F14.5', 'RP11-305O4.3']",['chr3'],[135775000],[136825000],[1050000],20.952380952380953
chr3-137675000-137775000,"['RP11-461M2.2', 'CLDN18']",['chr3'],[137675000],[137775000],[100000],20.0
chr3-137780000-137865000,"['DZIP1L', 'A4GNT', 'KRT8P36']",['chr3'],[137780000],[137865000],[85000],35.29411764705882
chr3-137895000-138010000,"['ARMC8', 'NME9']",['chr3'],[137895000],[138010000],[115000],17.391304347826086
chr3-138305000-138645000,"['CEP70', 'EEF1A1P25', 'PIK3CB', 'FAIM', 'RPL23AP40', 'GAPDHP39', 'ATP5G1P3', 'RP11-79L9.2']",['chr3'],[138305000],[138645000],[340000],23.529411764705884
chr3-138670000-139055000,"['BPESC1', 'PRR23A', 'C3orf72', 'PRR23B', 'RPL7L1P7', 'MRPS22', 'PRR23C']",['chr3'],[138670000],[139055000],[385000],18.181818181818183
chr3-13935000-14150000,"['TPRXL', 'FGD5P1', 'VN1R21P', 'VN1R20P']",['chr3'],[13935000],[14150000],[215000],18.6046511627907
chr3-139840000-139940000,['CLSTN2'],['chr3'],[139840000],[139940000],[100000],10.0
chr3-140460000-140585000,['RP11-691G17.1'],['chr3'],[140460000],[140585000],[125000],8.0
chr3-140610000-141300000,"['RP11-789L4.1', 'RP11-231L11.1', 'RP11-231L11.3', 'KRT18P35', 'RASA2', 'ACPL2', 'RP11-764I5.1', 'RP11-438D8.2', 'SPSB4', 'ZBTB38', 'RP11-4H14.1', 'SLC25A36', 'RASA2-IT1']",['chr3'],[140610000],[141300000],[690000],18.84057971014493
chr3-141440000-141645000,"['ATP1B3-AS1', 'RP11-144C9.1', 'RNU6-509P', 'HMGN2P25', 'RNF7', 'AC112504.1', 'GRK7', 'ATP1B3']",['chr3'],[141440000],[141645000],[205000],39.02439024390244
chr3-14160000-14240000,"['RP11-434D12.1', 'LSM3', 'TMEM43', 'CHCHD4', 'AC093495.4', 'XPC']",['chr3'],[14160000],[14240000],[80000],75.0
chr3-141665000-142010000,"['RP11-271K21.11', 'RP11-343B5.1', 'TFDP2', 'RP11-485G4.2', 'GK5', 'RNU6-425P']",['chr3'],[141665000],[142010000],[345000],17.391304347826086
chr3-142060000-142155000,"['RNU1-100P', 'XRN1', 'RNU6-1294P']",['chr3'],[142060000],[142155000],[95000],31.57894736842105
chr3-142300000-142720000,"['U2SURP', 'RNU7-47P', 'PCOLCE2', 'RP11-372E1.4', 'RP11-372E1.7', 'PLS1-AS1', 'RPL6P9', 'RP11-372E1.1', 'PLS1', 'TRPC1', 'RN7SKP25', 'RP11-372E1.6', 'RP11-91G21.1', 'PAQR9', 'RNA5SP143']",['chr3'],[142300000],[142720000],[420000],35.714285714285715
chr3-14270000-14530000,"['SLC6A6', 'RNA5SP124', 'RP11-536I6.1', 'RP11-536I6.2']",['chr3'],[14270000],[14530000],[260000],15.384615384615383
chr3-142750000-143435000,"['U2SURP', 'RP11-80H8.4', 'ST13P15', 'RP11-80H8.3', 'SLC9A9', 'GAPDHP47', 'SLC9A9-AS1', 'AC018450.1', 'PBX2P1', 'SLC9A9-AS2', 'RP13-635I23.3', 'CHST2', 'RP11-501M7.1']",['chr3'],[142750000],[143435000],[685000],18.978102189781023
chr3-143480000-143690000,"['RP11-8J23.1', 'SLC9A9']",['chr3'],[143480000],[143690000],[210000],9.523809523809524
chr3-14545000-14970000,"['CCDC174', 'FGD5', 'AC090957.2', 'RP11-95M5.1', 'GRIP2', 'AC090952.5', 'RHBDF1P1', 'FGD5-AS1', 'C3orf20', 'RNU6-905P']",['chr3'],[14545000],[14970000],[425000],23.529411764705884
chr3-145485000-145755000,"['RPL21P39', 'RP11-88H10.2', 'RP11-88H10.3']",['chr3'],[145485000],[145755000],[270000],11.111111111111112
chr3-145915000-146355000,"['PLSCR1', 'PLSCR4', 'RP11-758I14.2', 'PLSCR5', 'PLSCR5-AS1', 'PLSCR2', 'RP11-758I14.3', 'RNU6-428P']",['chr3'],[145915000],[146355000],[440000],18.181818181818183
chr3-147805000-148085000,"['RP11-501O2.5', 'RP11-501O2.4', 'HNRNPA1P20', 'RP11-501O2.1', 'RP11-639B1.1', 'RP11-501O2.3']",['chr3'],[147805000],[148085000],[280000],21.428571428571427
chr3-148560000-149030000,"['CPA3', 'Y_RNA', 'HPS3', 'CPHL1P', 'RP11-680B3.2', 'GYG1', 'HLTF', 'HLTF-AS1', 'CP', 'RP11-206M11.7', 'MED28P2', 'UBQLN4P1', 'CPB1']",['chr3'],[148560000],[149030000],[470000],27.659574468085104
chr3-149055000-149215000,"['TM4SF1-AS1', 'RP11-278L15.6', 'RP11-278L15.4', 'TM4SF4', 'RP11-278L15.2', 'RP11-278L15.3', 'TM4SF1', 'RP11-2G17.1', 'RP11-167H9.1']",['chr3'],[149055000],[149215000],[160000],56.25
chr3-149235000-149470000,"['RNU6-1098P', 'WWTR1', 'WWTR1-IT1', 'WWTR1-AS1', 'COMMD2']",['chr3'],[149235000],[149470000],[235000],21.27659574468085
chr3-149535000-149655000,"['RNF13', 'ANKUB1', 'RNU6-720P']",['chr3'],[149535000],[149655000],[120000],25.0
chr3-149685000-149925000,"['RP11-167H9.5', 'RP11-651P23.5', 'RPL32P9', 'ANKUB1', 'RP11-651P23.4', 'PFN2', 'snoU13', 'HNRNPA1P24', 'AC117395.1', 'RP11-167H9.4', 'RP11-651P23.2', 'RP11-63E16.1']",['chr3'],[149685000],[149925000],[240000],50.0
chr3-14980000-15115000,"['FGD5-AS1', 'NR2C2', 'ZFYVE20', 'MRPS25']",['chr3'],[14980000],[15115000],[135000],29.62962962962963
chr3-149965000-150230000,"['TSC22D2', 'RP11-483E7.1']",['chr3'],[149965000],[150230000],[265000],7.547169811320755
chr3-150255000-150425000,"['EIF2A', 'RP11-103G8.2', 'RP11-392O18.2', 'FAM194A', 'SELT', 'SERP1']",['chr3'],[150255000],[150425000],[170000],35.29411764705882
chr3-150505000-150585000,['CLRN1-AS1'],['chr3'],[150505000],[150585000],[80000],12.5
chr3-150630000-151130000,"['RNA5SP145', 'GPR171', 'AC078816.1', 'P2RY13', 'MED12L', 'SETP11', 'CLRN1', 'RP11-166N6.3', 'P2RY12', 'AC020636.1', 'CLRN1-AS1', 'P2RY14', 'RP11-166N6.2', 'GPR87']",['chr3'],[150630000],[151130000],[500000],28.0
chr3-151155000-151570000,"['AC069067.1', 'IGSF10', 'AADACL2', 'RP11-64D22.1', 'RP11-454C18.1', 'RP11-64D22.2', 'RP11-64D22.5', 'RP11-454C18.2', 'MRPL42P6', 'MIR5186', 'RP11-312P21.2', 'AADAC']",['chr3'],[151155000],[151570000],[415000],28.91566265060241
chr3-15135000-15625000,"['COL6A4P1', 'METTL6', 'ZFYVE20', 'AC090954.1', 'CAPN7', 'SH3BP5', 'EAF1-AS1', 'MIR4270', 'RN7SL110P', 'HACL1', 'HMGN2P7', 'RPS3AP53', 'COLQ', 'AC090954.5', 'snoU13', 'RNU6-454P', 'SH3BP5-AS1', 'EAF1', 'RNU6-1024P', 'Y_RNA']",['chr3'],[15135000],[15625000],[490000],40.816326530612244
chr3-151735000-152690000,"['MBNL1', 'RP11-362A9.3', 'ATP5LP5', 'MBNL1-AS1', 'P2RY1', 'RP11-788A4.1', 'RP11-246A10.1', 'TMEM14E', 'Y_RNA', 'RP11-38P22.2']",['chr3'],[151735000],[152690000],[955000],10.471204188481675
chr3-152755000-152890000,"['RP11-529G21.3', 'HMGN2P13', 'RAP2B', 'RP11-529G21.2']",['chr3'],[152755000],[152890000],[135000],29.62962962962963
chr3-153510000-153700000,"['RP11-23D24.2', 'RP11-217E22.5']",['chr3'],[153510000],[153700000],[190000],10.526315789473685
chr3-153760000-153975000,"['ARHGEF26-AS1', 'ARHGEF26']",['chr3'],[153760000],[153975000],[215000],9.30232558139535
chr3-155135000-155425000,"['RP11-639F1.3', 'PLCH1-AS2', 'RPL6P7', 'Metazoa_SRP', 'PLCH1-AS1', 'PLCH1']",['chr3'],[155135000],[155425000],[290000],20.689655172413794
chr3-155455000-155670000,"['GMPS', 'SLC33A1', 'AC104472.1', 'RP11-674E16.1', 'C3orf33', 'PLCH1']",['chr3'],[155455000],[155670000],[215000],27.906976744186046
chr3-155750000-156250000,"['KCNAB1', 'KCNAB1-AS1', 'KCNAB1-AS2', 'ALG1L15P', 'RP11-305K5.1', 'RP11-118D22.3', 'VN2R1P', 'RP11-294L13.1']",['chr3'],[155750000],[156250000],[500000],16.0
chr3-156260000-156880000,"['RN7SKP177', 'Y_RNA', 'LINC00880', 'METTL15P1', 'TIPARP-AS1', 'LEKR1', 'RP11-6F2.5', 'CCNL1', 'KLF3P2', 'SSR3', 'LINC00881', 'LINC00886', 'TIPARP', 'PA2G4P4', 'RP11-6F2.3']",['chr3'],[156260000],[156880000],[620000],24.193548387096772
chr3-15645000-15860000,"['BTD', 'MIR3134', 'ANKRD28', 'RN7SL4P', 'RP11-44D5.1']",['chr3'],[15645000],[15860000],[215000],23.25581395348837
chr3-156920000-157230000,"['PTX3', 'RP11-550I24.2', 'RP11-550I24.3', 'VEPH1']",['chr3'],[156920000],[157230000],[310000],12.903225806451612
chr3-157810000-158165000,"['RSRC1', 'SHOX2', 'RP11-113A11.1']",['chr3'],[157810000],[158165000],[355000],8.450704225352112
chr3-158365000-158540000,"['RP11-379F4.9', 'GFM1', 'RP11-379F4.1', 'RP11-379F4.4', 'RARRES1', 'LXN', 'MFSD1', 'RP11-379F4.7', 'RP11-379F4.6', 'RP11-379F4.8']",['chr3'],[158365000],[158540000],[175000],57.14285714285714
chr3-158550000-158985000,"['GPR79', 'IQCJ', 'IQCJ-SCHIP1']",['chr3'],[158550000],[158985000],[435000],6.896551724137931
chr3-159020000-159500000,"['RP11-441M10.1', 'IQCJ-SCHIP1', 'RP11-564C24.1', 'IQCJ-SCHIP1-AS1']",['chr3'],[159020000],[159500000],[480000],8.333333333333334
chr3-15910000-16290000,"['AC090945.1', 'MIR563', 'GALNT15', 'AC090953.1']",['chr3'],[15910000],[16290000],[380000],10.526315789473685
chr3-159545000-160115000,"['IFT80', 'BRD7P2', 'IL12A-AS1', 'RP11-432B6.1', 'IL12A', 'C3orf80', 'SCHIP1', 'RP11-431I8.1', 'RP11-432B6.3', 'IQCJ-SCHIP1', 'LINC01100']",['chr3'],[159545000],[160115000],[570000],19.29824561403509
chr3-160285000-160670000,"['RPL6P8', 'PPM1L', 'KRT8P12', 'SNORA72', 'RP11-16N11.2', 'ARL14']",['chr3'],[160285000],[160670000],[385000],15.584415584415583
chr3-160990000-161145000,"['SPTSSB', 'PSMC1P7', 'RP11-3P17.4', 'EEF1GP4']",['chr3'],[160990000],[161145000],[155000],25.806451612903224
chr3-161265000-161570000,['RP11-774I5.1'],['chr3'],[161265000],[161570000],[305000],3.2786885245901636
chr3-16310000-16605000,"['RP11-194G10.3', 'RP11-415F23.3', 'RP11-415F23.2', 'RP11-415F23.4', 'RFTN1', 'LINC00690', 'OXNAD1', 'RP11-608O8.2']",['chr3'],[16310000],[16605000],[295000],27.11864406779661
chr3-16630000-17285000,"['AC090644.1', 'PLCL2-AS1', 'AC091493.2', 'TBC1D5', 'AC010139.1', 'PLCL2', 'MIR3714', 'AC091493.1', 'DAZL']",['chr3'],[16630000],[17285000],[655000],13.740458015267176
chr3-167395000-167605000,"['RP11-298O21.3', 'RP11-298O21.7', 'RP11-298O21.2', 'SERPINI1', 'PDCD10', 'RP11-298O21.6', 'HMGN1P8']",['chr3'],[167395000],[167605000],[210000],33.333333333333336
chr3-167755000-167900000,['GOLIM4'],['chr3'],[167755000],[167900000],[145000],6.896551724137931
chr3-167930000-168190000,"['EGFEM1P', 'RP11-637O11.2']",['chr3'],[167930000],[168190000],[260000],7.692307692307692
chr3-168225000-168345000,"['MIR551B', 'EGFEM1P']",['chr3'],[168225000],[168345000],[120000],16.666666666666668
chr3-168770000-169450000,"['RP11-3K16.2', 'RP11-641D5.1', 'MECOM', 'RP11-3K16.1', 'RP11-641D5.2', 'RNU6-637P']",['chr3'],[168770000],[169450000],[680000],8.823529411764705
chr3-169480000-170000000,"['TERC', 'SAMD7', 'SEC62', 'SEC62-AS1', 'Y_RNA', 'RP11-362K14.7', 'RNU6-315P', 'PHC3', 'RP11-379K17.2', 'LRRIQ4', 'RP11-379K17.4', 'RP11-362K14.5', 'LRRC31', 'GPR160', 'MYNN', 'RP11-379K17.9', 'ACTRT3', 'KRT18P43', 'RP11-816J6.3', 'RP11-379K17.5', 'RNU4-38P', 'PRKCI', 'LRRC34', 'RP11-362K14.6', 'RP11-379K17.12']",['chr3'],[169480000],[170000000],[520000],48.07692307692308
chr3-170020000-170565000,"['CLDN11', 'RP11-373E16.4', 'RP11-543D10.2', 'RP11-469J4.3', 'RP11-373E16.1', 'PRKCI', 'RP11-373E16.3', 'KRT8P13', 'SLC7A14', 'RNY5P3', 'SKIL']",['chr3'],[170020000],[170565000],[545000],20.18348623853211
chr3-170675000-170765000,"['SLC2A2', 'RNU1-70P']",['chr3'],[170675000],[170765000],[90000],22.222222222222225
chr3-170780000-171290000,"['MIR569', 'TNIK', 'RNU6-348P', 'RP11-263C16.2', 'RP11-185E8.1', 'Y_RNA']",['chr3'],[170780000],[171290000],[510000],11.764705882352942
chr3-171325000-171555000,"['PLD1', 'snoU13', 'PP13439']",['chr3'],[171325000],[171555000],[230000],13.043478260869566
chr3-171565000-172050000,"['RN7SL141P', 'TMEM212-AS1', 'TMEM212-IT1', 'RP11-423E7.1', 'AC092964.1', 'AC092964.2', 'FNDC3B', 'TMEM212']",['chr3'],[171565000],[172050000],[485000],16.494845360824744
chr3-172080000-172435000,"['GHSR', 'AC007919.18', 'RP11-408H1.3', 'AC007919.2', 'AC007919.19', 'AC007919.1', 'RNU6-547P', 'BZW1P1', 'TNFSF10', 'FNDC3B', 'NCEH1', 'SLC31A1P1']",['chr3'],[172080000],[172435000],[355000],33.80281690140845
chr3-17300000-17900000,"['AC090960.1', 'AC104451.2', 'TBC1D5', 'AC140076.1', 'U7']",['chr3'],[17300000],[17900000],[600000],8.333333333333334
chr3-174980000-175095000,"['MIR4789', 'NAALADL2-AS2', 'NAALADL2']",['chr3'],[174980000],[175095000],[115000],26.086956521739133
chr3-176745000-177170000,"['RP11-706D8.3', 'RNU6-681P', 'TBL1XR1-AS1', 'ASS1P7', 'LINC00578', 'LINC00501', 'TBL1XR1', 'Y_RNA']",['chr3'],[176745000],[177170000],[425000],18.823529411764703
chr3-178135000-178695000,"['RP11-385J1.2', 'RNA5SP148', 'KCNMB2', 'LINC01014', 'RP11-33A14.3']",['chr3'],[178135000],[178695000],[560000],8.928571428571429
chr3-178725000-179045000,"['LRRFIP1P1', 'RP11-245C23.3', 'KCNMB3', 'ZMAT3', 'PIK3CA', 'RP11-360P21.2', 'SNORA25', 'ZNF639', 'Y_RNA']",['chr3'],[178725000],[179045000],[320000],28.125
chr3-179055000-179130000,"['RP11-255C15.3', 'RP11-145M9.5', 'GNB4', 'AC007620.3', 'MFN1', 'RP11-145M9.4', 'RP11-255C15.4']",['chr3'],[179055000],[179130000],[75000],93.33333333333333
chr3-179155000-179280000,"['MTHFD2P7', 'RP11-145M9.2', 'GNB4']",['chr3'],[179155000],[179280000],[125000],24.0
chr3-17935000-18415000,"['SATB1', 'TBC1D5', 'AC132807.1']",['chr3'],[17935000],[18415000],[480000],6.25
chr3-179490000-180325000,"['U8', 'PEX5L', 'PEX5L-AS1', 'RP11-420J11.1', 'PEX5L-AS2', 'RP11-420J11.2', 'RP11-496B10.3', 'GAPDHP36', 'CCDC39', 'TTC14', 'RNU6-486P', 'RNA5SP149', 'RP11-496B10.1', 'USP13', 'RP11-494H4.3']",['chr3'],[179490000],[180325000],[835000],17.964071856287426
chr3-180625000-180715000,"['DNAJC19', 'SOX2-OT', 'FXR1']",['chr3'],[180625000],[180715000],[90000],33.333333333333336
chr3-181400000-182410000,"['RP11-252O18.2', 'RP11-646E18.3', 'RP11-139K4.4', 'RNA5SP150', 'RP11-139K4.2', 'RP11-646E18.2', 'RP11-416O18.1', 'RP11-139K4.1', 'RN7SL703P', 'SOX2', 'RN7SKP265', 'SOX2-OT', 'RP11-416O18.2', 'RP11-338L18.1', 'RPL7L1P8', 'RP11-252O18.3']",['chr3'],[181400000],[182410000],[1010000],15.841584158415843
chr3-182430000-182510000,"['RP11-225N10.1', 'RP11-646E18.4']",['chr3'],[182430000],[182510000],[80000],25.0
chr3-182620000-182820000,"['RP11-531F16.4', 'ATP11B', 'DCUN1D1', 'MCCC1-AS1', 'MCCC1', 'RP11-531F16.3']",['chr3'],[182620000],[182820000],[200000],30.0
chr3-182825000-183125000,"['B3GNT5', 'LAMP3', 'MCCC1', 'RNA5SP151', 'MCF2L2']",['chr3'],[182825000],[183125000],[300000],16.666666666666668
chr3-183155000-183535000,"['YEATS2', 'MAP6D1', 'KLHL6', 'KLHL24', 'SNORA4', 'RP11-393B14.2', 'SNORA63', 'LINC00888', 'SNORA81', 'KLHL6-AS1', 'YEATS2-AS1', 'AC131160.1', 'RP11-14I2.2']",['chr3'],[183155000],[183535000],[380000],34.21052631578947
chr3-183600000-184030000,"['EIF2B5', 'VWA5B2', 'HTR3E-AS1', 'Y_RNA', 'AP2M1', 'HTR3C', 'MIR1224', 'DVL3', 'RP11-778D9.4', 'HTR3D', 'CYP2AB1P', 'RP11-778D9.13', 'HSP90AA5P', 'PSMD2', 'ECE2', 'PARL', 'HTR3E', 'ALG3', 'ABCC5', 'RP11-778D9.9', 'EEF1A1P8', 'RP11-315J22.5', 'ABCC5-AS1', 'CAMK2N2', 'MIR4448', 'RP11-778D9.12', 'ABCF3']",['chr3'],[183600000],[184030000],[430000],62.7906976744186
chr3-184085000-184525000,"['CHRD', 'EIF2B5', 'RP11-433C9.2', 'THPO', 'RP11-329B9.1', 'EIF2B5-AS1', 'EPHB3', 'RP11-329B9.5', 'POLR2H', 'RP11-329B9.3', 'RP11-329B9.4', 'MAGEF1', 'EIF2B5-IT1']",['chr3'],[184085000],[184525000],[440000],29.545454545454547
chr3-184555000-185000000,"['EHHADH-AS1', 'VPS8', 'MIR5588', 'EIF2S2P2', 'EHHADH', 'C3orf70']",['chr3'],[184555000],[185000000],[445000],13.483146067415731
chr3-185055000-185320000,"['SENP2', 'TMEM41A', 'snoU13', 'MAP3K13', 'LIPH', 'RPL4P4']",['chr3'],[185055000],[185320000],[265000],22.641509433962266
chr3-185365000-185630000,"['MIR548AQ', 'IGF2BP2', 'C3orf65']",['chr3'],[185365000],[185630000],[265000],11.320754716981133
chr3-185655000-186285000,"['RP11-443P15.2', 'RP11-78H24.1', 'RP11-48F14.1', 'DGKG', 'CRYGS', 'ETV5', 'RP11-48F14.2', 'TRA2B', 'RN7SL637P', 'ETV5-AS1', 'TBCCD1']",['chr3'],[185655000],[186285000],[630000],17.46031746031746
chr3-18595000-18810000,['AC144521.1'],['chr3'],[18595000],[18810000],[215000],4.651162790697675
chr3-186310000-186540000,"['RP11-573D15.2', 'DNAJB11', 'FETUB', 'SNORD2', 'RP11-573D15.3', 'RNU6-1105P', 'AHSG', 'SNORA4', 'EIF4A2', 'KNG1', 'RP11-573D15.8', 'SNORA81', 'PSMD10P2', 'RP11-134F2.2', 'HRG', 'RP11-573D15.9', 'RP11-795A2.3', 'RP11-573D15.6', 'SNORA63', 'RP11-795A2.2', 'RFC4']",['chr3'],[186310000],[186540000],[230000],91.30434782608697
chr3-186545000-186895000,"['ADIPOQ', 'RPL39L', 'RP11-573D15.1', 'ST6GAL1', 'AC007690.1', 'ADIPOQ-AS1', 'RP11-42D20.1', 'RPS20P14']",['chr3'],[186545000],[186895000],[350000],22.857142857142858
chr3-186930000-187430000,"['MASP1', 'SST', 'snoU13', 'RTP4', 'RP11-567G11.1', 'RTP2', 'RP11-211G3.3']",['chr3'],[186930000],[187430000],[500000],14.0
chr3-187455000-187705000,"['RP11-44H4.1', 'BCL6', 'RP11-132N15.3', 'RP11-211G3.2', 'RP11-30O15.1']",['chr3'],[187455000],[187705000],[250000],20.0
chr3-188975000-189670000,"['TPRG1', 'TP63', 'RP11-600G3.1', 'MIR944']",['chr3'],[188975000],[189670000],[695000],5.755395683453238
chr3-189675000-190155000,"['NMNAT1P3', 'CLDN16', 'TMEM207', 'MTAPP2', 'CLDN1', 'LEPREL1', 'RNU6-1109P', 'AC067718.1', 'RN7SL486P', 'LEPREL1-AS1']",['chr3'],[189675000],[190155000],[480000],20.833333333333332
chr3-190845000-191125000,"['UTS2B', 'CCDC50', 'OSTN-AS1', 'OSTN']",['chr3'],[190845000],[191125000],[280000],14.285714285714285
chr3-192270000-192505000,"['RNU1-20P', 'FGF12']",['chr3'],[192270000],[192505000],[235000],8.510638297872342
chr3-192525000-192770000,['MB21D2'],['chr3'],[192525000],[192770000],[245000],4.081632653061225
chr3-193180000-193295000,"['ATP13A4', 'ATP13A4-AS1']",['chr3'],[193180000],[193295000],[115000],17.391304347826086
chr3-193365000-194045000,"['RP11-699L21.1', 'DPPA2P3', 'RN7SL447P', 'RP11-135A1.3', 'RP11-513G11.3', 'LINC00887', 'OPA1', 'RP11-528A4.2', 'RP11-135A1.2', 'RN7SL215P', 'RP11-513G11.2', 'HES1', 'RP11-513G11.4', 'RP11-407B7.1', 'RP11-528A4.3', 'RP11-699L21.2']",['chr3'],[193365000],[194045000],[680000],23.529411764705884
chr3-19355000-19895000,"['KCNH8', 'MIR4791']",['chr3'],[19355000],[19895000],[540000],3.7037037037037037
chr3-194050000-194375000,"['GP5', 'TMEM44', 'LRRC15', 'TMEM44-AS1', 'RP11-534C12.1', 'ATP13A3', 'RNU6-1101P', 'AC046143.3', 'LINC00884', 'AC046143.2', 'LSG1', 'RP11-384A12.1', 'AC108676.1', 'AC046143.6', 'CPN2']",['chr3'],[194050000],[194375000],[325000],46.15384615384615
chr3-194395000-194990000,"['XXYLT1-AS1', 'AC090505.6', 'FAM43A', 'MIR3137', 'XXYLT1', 'AC090505.4', 'RNU6-25P', 'AC090505.5', 'AC090505.1', 'RN7SL36P', 'XXYLT1-AS2', 'AC106706.1']",['chr3'],[194395000],[194990000],[595000],20.168067226890756
chr3-194995000-195200000,"['ACAP2-IT1', 'ACAP2', 'Y_RNA', 'AC069213.4']",['chr3'],[194995000],[195200000],[205000],19.51219512195122
chr3-195575000-195680000,"['TNK2-AS1', 'RP11-480A16.1', 'AC024937.6', 'AC124944.5', 'RN7SL773P', 'AC124944.3', 'RNU2-11P', 'RP11-352G9.1', 'TNK2']",['chr3'],[195575000],[195680000],[105000],85.71428571428571
chr3-195800000-195930000,"['LINC00885', 'TFRC', 'ZDHHC19', 'Y_RNA']",['chr3'],[195800000],[195930000],[130000],30.769230769230766
chr3-195965000-196230000,"['TCTEX1D2', 'UBXN7-AS1', 'UBXN7', 'AC083822.2', 'CTD-2002J20.1', 'TM4SF19-AS1', 'TM4SF19', 'RN7SL738P', 'AC069257.6', 'RNU6-1279P', 'PCYT1A', 'SLC51A', 'RN7SL434P', 'AC117490.2', 'RP11-447L10.1', 'RNU6-910P', 'AC069257.8', 'RNF168']",['chr3'],[195965000],[196230000],[265000],67.9245283018868
chr3-196255000-196705000,"['RNU6-646P', 'AC092933.3', 'PAK2', 'WDR53', 'U4', 'NRROS', 'RNU6-42P', 'LINC01063', 'SENP5', 'FBXO45', 'CEP19', 'NCBP2-AS1', 'PIGX', 'PIGZ', 'NCBP2-AS2', 'AC127904.2', 'NCBP2', 'AC092933.4']",['chr3'],[196255000],[196705000],[450000],40.0
chr3-196715000-196930000,"['MFI2', 'DLG1', 'MFI2-AS1']",['chr3'],[196715000],[196930000],[215000],13.953488372093023
chr3-196965000-197240000,"['BDH1', 'AC128709.1', 'RP13-616I3.1', 'AC128709.2', 'AC128709.3', 'DLG1-AS1', 'MIR4797', 'snoU13', 'DLG1', 'AC128709.4']",['chr3'],[196965000],[197240000],[275000],36.36363636363637
chr3-197465000-197565000,"['AC055764.1', 'RP11-803P9.1', 'FYTTD1', 'KIAA0226', 'LRCH3']",['chr3'],[197465000],[197565000],[100000],50.0
chr3-19970000-20235000,"['SGOL1-AS1', 'PP2D1', 'RNU4-85P', 'RAB5A', 'AC097635.4', 'KAT2B', 'SGOL1', 'EFHB', 'MIR3135A', 'AC097635.5', 'RNY4P22', 'HSPA8P18']",['chr3'],[19970000],[20235000],[265000],45.28301886792453
chr3-23245000-23780000,"['AC121251.1', 'UBE2E2', 'RNU6-788P', 'RNU6-922P', 'AC092038.2', 'AC092038.1', 'Y_RNA']",['chr3'],[23245000],[23780000],[535000],13.084112149532709
chr3-2360000-2790000,"['AC026882.1', 'CNTN4']",['chr3'],[2360000],[2790000],[430000],4.651162790697675
chr3-24030000-24295000,"['LINC00691', 'NPM1P23', 'THRB']",['chr3'],[24030000],[24295000],[265000],11.320754716981133
chr3-25640000-25945000,"['CRIP1P2', 'LINC00692', 'OXSM', 'MIR4442', 'AC092798.2', 'TOP2B', 'NGLY1', 'AC092798.1', 'TAF9BP1']",['chr3'],[25640000],[25945000],[305000],29.508196721311474
chr3-27160000-27320000,"['NEK10', 'RNU6-342P', 'MINOS1P3']",['chr3'],[27160000],[27320000],[160000],18.75
chr3-27345000-27735000,"['AC099535.4', 'RPS20P15', 'Y_RNA', 'SLC4A7', 'AC099535.1', 'NEK10', 'RNU1-96P', 'RP11-222K16.1', 'AC098614.1', 'AC098614.2', 'RN7SL859P', 'AC137675.1']",['chr3'],[27345000],[27735000],[390000],30.769230769230766
chr3-27750000-28385000,"['AC092415.1', 'AC098973.1', 'AC098973.2', 'CMC1', 'RP11-222K16.2', 'EOMES', 'AZI2']",['chr3'],[27750000],[28385000],[635000],11.023622047244094
chr3-29310000-29470000,"['AC098650.1', 'RPS12P5', 'RBMS3-AS3', 'RBMS3']",['chr3'],[29310000],[29470000],[160000],25.0
chr3-30075000-30250000,"['AC137674.2', 'AC137674.1']",['chr3'],[30075000],[30250000],[175000],11.428571428571429
chr3-30360000-30765000,"['AC116035.1', 'RP11-1024P17.1', 'AC096921.2', 'AC116035.2', 'TGFBR2']",['chr3'],[30360000],[30765000],[405000],12.345679012345679
chr3-3060000-3220000,"['IL5RA', 'CNTN4-AS1', 'CRBN', 'SNORA43', 'RP11-97C16.1', 'CNTN4', 'TRNT1']",['chr3'],[3060000],[3220000],[160000],43.75
chr3-30935000-31750000,"['STT3B', 'OSBPL10-AS1', 'AC115283.1', 'THRAP3P1', 'RNA5SP127', 'OSBPL10', 'GADL1', 'hsa-mir-466', 'CNN2P6', 'AC099540.1']",['chr3'],[30935000],[31750000],[815000],12.269938650306749
chr3-31825000-32210000,"['AC094019.4', 'ZNF860', 'RPL21P40', 'ZNF587P1', 'GPD1L', 'SNORA25', 'OSBPL10', 'NIFKP7', 'Y_RNA']",['chr3'],[31825000],[32210000],[385000],23.376623376623378
chr3-3235000-4295000,"['SUMF1', 'AC024158.1', 'AC026188.1', 'LRRN1', 'PNPT1P1']",['chr3'],[3235000],[4295000],[1060000],4.716981132075472
chr3-32415000-32530000,"['CMTM7', 'CMTM6']",['chr3'],[32415000],[32530000],[115000],17.391304347826086
